Bookmaker,Player,Stat Type,Over/Under,Odds,Line
draftkings,Tyrese Haliburton,Pts+Rebs,Under,100,21.5
fanduel,Alec Burks,Pts+Rebs,Over,-110,13.5
fanduel,Alec Burks,Pts+Rebs,Under,-120,13.5
fanduel,Precious Achiuwa,Pts+Rebs,Over,-118,7.5
fanduel,Precious Achiuwa,Pts+Rebs,Under,-112,7.5
fanduel,Myles Turner,Pts+Rebs,Over,-112,23.5
fanduel,Myles Turner,Pts+Rebs,Under,-118,23.5
fanduel,Pascal Siakam,Pts+Rebs,Over,-102,31.5
fanduel,Pascal Siakam,Pts+Rebs,Under,-130,31.5
fanduel,Jalen Brunson,Pts+Rebs,Over,-118,37.5
fanduel,Jalen Brunson,Pts+Rebs,Under,-112,37.5
fanduel,T.J. McConnell,Pts+Rebs,Over,-132,13.5
fanduel,T.J. McConnell,Pts+Rebs,Under,100,13.5
fanduel,Isaiah Jackson,Pts+Rebs,Over,-120,3.5
fanduel,Isaiah Jackson,Pts+Rebs,Under,-110,3.5
fanduel,Donte DiVincenzo,Pts+Rebs,Over,-114,24.5
fanduel,Donte DiVincenzo,Pts+Rebs,Under,-114,24.5
fanduel,Aaron Nesmith,Pts+Rebs,Over,-118,17.5
fanduel,Aaron Nesmith,Pts+Rebs,Under,-112,17.5
fanduel,Ben Sheppard,Pts+Rebs,Over,-110,8.5
fanduel,Ben Sheppard,Pts+Rebs,Under,-120,8.5
fanduel,Obi Toppin,Pts+Rebs,Over,102,12.5
fanduel,Obi Toppin,Pts+Rebs,Under,-136,12.5
fanduel,Miles McBride,Pts+Rebs,Over,-125,19.5
fanduel,Miles McBride,Pts+Rebs,Under,-106,19.5
fanduel,Tyrese Haliburton,Pts+Rebs,Over,-130,21.5
fanduel,Tyrese Haliburton,Pts+Rebs,Under,-102,21.5
fanduel,Isaiah Hartenstein,Pts+Rebs,Over,-106,24.5
fanduel,Isaiah Hartenstein,Pts+Rebs,Under,-125,24.5
williamhill_us,Tyrese Haliburton,Pts+Rebs,Over,-126,21.5
williamhill_us,Tyrese Haliburton,Pts+Rebs,Under,-114,21.5
williamhill_us,T.J. McConnell,Pts+Rebs,Over,-134,13.5
williamhill_us,T.J. McConnell,Pts+Rebs,Under,-107,13.5
williamhill_us,Isaiah Hartenstein,Pts+Rebs,Over,-110,24.5
williamhill_us,Isaiah Hartenstein,Pts+Rebs,Under,-130,24.5
williamhill_us,Jalen Brunson,Pts+Rebs,Over,-124,37.5
williamhill_us,Jalen Brunson,Pts+Rebs,Under,-116,37.5
williamhill_us,Obi Toppin,Pts+Rebs,Over,-104,12.5
williamhill_us,Obi Toppin,Pts+Rebs,Under,-138,12.5
williamhill_us,Miles McBride,Pts+Rebs,Over,-124,19.5
williamhill_us,Miles McBride,Pts+Rebs,Under,-116,19.5
williamhill_us,Alec Burks,Pts+Rebs,Over,-124,16.5
williamhill_us,Alec Burks,Pts+Rebs,Under,-116,16.5
williamhill_us,Pascal Siakam,Pts+Rebs,Over,-112,31.5
williamhill_us,Pascal Siakam,Pts+Rebs,Under,-128,31.5
williamhill_us,Donte DiVincenzo,Pts+Rebs,Over,-116,24.5
williamhill_us,Donte DiVincenzo,Pts+Rebs,Under,-124,24.5
williamhill_us,Myles Turner,Pts+Rebs,Over,-112,23.5
williamhill_us,Myles Turner,Pts+Rebs,Under,-128,23.5
williamhill_us,Aaron Nesmith,Pts+Rebs,Over,-118,17.5
williamhill_us,Aaron Nesmith,Pts+Rebs,Under,-122,17.5
bovada,Alec Burks,Pts+Rebs,Over,-115,13.5
bovada,Alec Burks,Pts+Rebs,Under,-115,13.5
bovada,Isaiah Hartenstein,Pts+Rebs,Over,-115,24.5
bovada,Isaiah Hartenstein,Pts+Rebs,Under,-115,24.5
bovada,Isaiah Jackson,Pts+Rebs,Over,-115,4.5
bovada,Isaiah Jackson,Pts+Rebs,Under,-115,4.5
bovada,Miles McBride,Pts+Rebs,Over,-115,19.5
bovada,Miles McBride,Pts+Rebs,Under,-115,19.5
bovada,Myles Turner,Pts+Rebs,Over,-115,23.5
bovada,Myles Turner,Pts+Rebs,Under,-115,23.5
bovada,Precious Achiuwa,Pts+Rebs,Over,-120,7.5
bovada,Precious Achiuwa,Pts+Rebs,Under,-110,7.5
bovada,Tyrese Haliburton,Pts+Rebs,Over,-120,21.5
bovada,Tyrese Haliburton,Pts+Rebs,Under,-110,21.5
draftkings,Aaron Nesmith,Pts+Asts,Over,105,13.5
draftkings,Aaron Nesmith,Pts+Asts,Under,-125,13.5
draftkings,Alec Burks,Pts+Asts,Over,-115,11.5
draftkings,Alec Burks,Pts+Asts,Under,-105,11.5
draftkings,Ben Sheppard,Pts+Asts,Over,-102,8.5
draftkings,Ben Sheppard,Pts+Asts,Under,-118,8.5
draftkings,Donte DiVincenzo,Pts+Asts,Over,-115,21.5
draftkings,Donte DiVincenzo,Pts+Asts,Under,-105,21.5
draftkings,Isaiah Hartenstein,Pts+Asts,Over,-112,16.5
draftkings,Isaiah Hartenstein,Pts+Asts,Under,-108,16.5
draftkings,Jalen Brunson,Pts+Asts,Over,-110,41.5
draftkings,Jalen Brunson,Pts+Asts,Under,-110,41.5
draftkings,Miles McBride,Pts+Asts,Over,-105,20.5
draftkings,Miles McBride,Pts+Asts,Under,-115,20.5
draftkings,Myles Turner,Pts+Asts,Over,-122,19.5
draftkings,Myles Turner,Pts+Asts,Under,102,19.5
draftkings,Obi Toppin,Pts+Asts,Over,-125,10.5
draftkings,Obi Toppin,Pts+Asts,Under,105,10.5
draftkings,Pascal Siakam,Pts+Asts,Over,-105,23.5
draftkings,Pascal Siakam,Pts+Asts,Under,-115,23.5
draftkings,Precious Achiuwa,Pts+Asts,Over,114,4.5
draftkings,Precious Achiuwa,Pts+Asts,Under,-135,4.5
draftkings,T.J. McConnell,Pts+Asts,Over,-108,16.5
draftkings,T.J. McConnell,Pts+Asts,Under,-112,16.5
draftkings,Tyrese Haliburton,Pts+Asts,Over,-108,25.5
draftkings,Tyrese Haliburton,Pts+Asts,Under,-112,25.5
fanduel,Tyrese Haliburton,Pts+Asts,Over,-118,25.5
fanduel,Tyrese Haliburton,Pts+Asts,Under,-112,25.5
fanduel,Myles Turner,Pts+Asts,Over,-125,19.5
fanduel,Myles Turner,Pts+Asts,Under,-106,19.5
fanduel,Aaron Nesmith,Pts+Asts,Over,102,13.5
fanduel,Aaron Nesmith,Pts+Asts,Under,-136,13.5
fanduel,Ben Sheppard,Pts+Asts,Over,102,8.5
fanduel,Ben Sheppard,Pts+Asts,Under,-136,8.5
fanduel,Jalen Brunson,Pts+Asts,Over,-114,41.5
fanduel,Jalen Brunson,Pts+Asts,Under,-114,41.5
fanduel,Obi Toppin,Pts+Asts,Over,-122,10.5
fanduel,Obi Toppin,Pts+Asts,Under,-108,10.5
fanduel,Isaiah Hartenstein,Pts+Asts,Over,-128,16.5
fanduel,Isaiah Hartenstein,Pts+Asts,Under,-104,16.5
fanduel,Miles McBride,Pts+Asts,Over,-110,20.5
fanduel,Miles McBride,Pts+Asts,Under,-120,20.5
fanduel,Precious Achiuwa,Pts+Asts,Over,118,4.5
fanduel,Precious Achiuwa,Pts+Asts,Under,-158,4.5
fanduel,Alec Burks,Pts+Asts,Over,-118,11.5
fanduel,Alec Burks,Pts+Asts,Under,-114,11.5
fanduel,Pascal Siakam,Pts+Asts,Over,-104,26.5
fanduel,Pascal Siakam,Pts+Asts,Under,-128,26.5
fanduel,T.J. McConnell,Pts+Asts,Over,-106,17.5
fanduel,T.J. McConnell,Pts+Asts,Under,-122,17.5
fanduel,Donte DiVincenzo,Pts+Asts,Over,-130,21.5
fanduel,Donte DiVincenzo,Pts+Asts,Under,-102,21.5
williamhill_us,Miles McBride,Pts+Asts,Over,-107,20.5
williamhill_us,Miles McBride,Pts+Asts,Under,-134,20.5
williamhill_us,Tyrese Haliburton,Pts+Asts,Over,-124,25.5
williamhill_us,Tyrese Haliburton,Pts+Asts,Under,-116,25.5
williamhill_us,Obi Toppin,Pts+Asts,Over,-126,10.5
williamhill_us,Obi Toppin,Pts+Asts,Under,-114,10.5
williamhill_us,Myles Turner,Pts+Asts,Over,-124,19.5
williamhill_us,Myles Turner,Pts+Asts,Under,-116,19.5
williamhill_us,T.J. McConnell,Pts+Asts,Over,-112,17.5
williamhill_us,T.J. McConnell,Pts+Asts,Under,-128,17.5
williamhill_us,Pascal Siakam,Pts+Asts,Over,-114,26.5
williamhill_us,Pascal Siakam,Pts+Asts,Under,-126,26.5
williamhill_us,Jalen Brunson,Pts+Asts,Over,-124,41.5
williamhill_us,Jalen Brunson,Pts+Asts,Under,-116,41.5
williamhill_us,Alec Burks,Pts+Asts,Over,-122,14.5
williamhill_us,Alec Burks,Pts+Asts,Under,-118,14.5
williamhill_us,Aaron Nesmith,Pts+Asts,Over,-104,13.5
williamhill_us,Aaron Nesmith,Pts+Asts,Under,-138,13.5
williamhill_us,Donte DiVincenzo,Pts+Asts,Over,-122,21.5
williamhill_us,Donte DiVincenzo,Pts+Asts,Under,-118,21.5
williamhill_us,Isaiah Hartenstein,Pts+Asts,Over,-130,16.5
williamhill_us,Isaiah Hartenstein,Pts+Asts,Under,-110,16.5
bovada,Aaron Nesmith,Pts+Asts,Over,100,13.5
bovada,Aaron Nesmith,Pts+Asts,Under,-130,13.5
bovada,Alec Burks,Pts+Asts,Over,-120,11.5
bovada,Alec Burks,Pts+Asts,Under,-110,11.5
bovada,Isaiah Hartenstein,Pts+Asts,Over,-120,16.5
bovada,Isaiah Hartenstein,Pts+Asts,Under,-110,16.5
bovada,Miles McBride,Pts+Asts,Over,-115,20.5
bovada,Miles McBride,Pts+Asts,Under,-115,20.5
bovada,Myles Turner,Pts+Asts,Over,-120,19.5
bovada,Myles Turner,Pts+Asts,Under,-110,19.5
bovada,T.J. McConnell,Pts+Asts,Over,-115,16.5
bovada,T.J. McConnell,Pts+Asts,Under,-115,16.5
bovada,Tyrese Haliburton,Pts+Asts,Over,-115,25.5
bovada,Tyrese Haliburton,Pts+Asts,Under,-115,25.5
fanduel,Aaron Nesmith,Rebs+Asts,Over,116,7.5
fanduel,Aaron Nesmith,Rebs+Asts,Under,-154,7.5
fanduel,Isaiah Jackson,Rebs+Asts,Over,-136,1.5
fanduel,Isaiah Jackson,Rebs+Asts,Under,102,1.5
fanduel,Tyrese Haliburton,Rebs+Asts,Over,104,10.5
fanduel,Tyrese Haliburton,Rebs+Asts,Under,-138,10.5
fanduel,Ben Sheppard,Rebs+Asts,Over,-106,3.5
fanduel,Ben Sheppard,Rebs+Asts,Under,-125,3.5
fanduel,Jalen Brunson,Rebs+Asts,Over,-130,9.5
fanduel,Jalen Brunson,Rebs+Asts,Under,-102,9.5
fanduel,Donte DiVincenzo,Rebs+Asts,Over,-136,8.5
fanduel,Donte DiVincenzo,Rebs+Asts,Under,102,8.5
fanduel,Miles McBride,Rebs+Asts,Over,-112,6.5
fanduel,Miles McBride,Rebs+Asts,Under,-118,6.5
fanduel,Alec Burks,Rebs+Asts,Over,-122,4.5
fanduel,Alec Burks,Rebs+Asts,Under,-110,4.5
fanduel,Pascal Siakam,Rebs+Asts,Over,-106,11.5
fanduel,Pascal Siakam,Rebs+Asts,Under,-125,11.5
fanduel,Isaiah Hartenstein,Rebs+Asts,Over,102,18.5
fanduel,Isaiah Hartenstein,Rebs+Asts,Under,-136,18.5
fanduel,Myles Turner,Rebs+Asts,Over,106,8.5
fanduel,Myles Turner,Rebs+Asts,Under,-140,8.5
fanduel,Precious Achiuwa,Rebs+Asts,Over,104,4.5
fanduel,Precious Achiuwa,Rebs+Asts,Under,-138,4.5
fanduel,Obi Toppin,Rebs+Asts,Over,118,3.5
fanduel,Obi Toppin,Rebs+Asts,Under,-158,3.5
fanduel,T.J. McConnell,Rebs+Asts,Over,-120,7.5
fanduel,T.J. McConnell,Rebs+Asts,Under,-110,7.5
williamhill_us,Jalen Brunson,Rebs+Asts,Over,-130,9.5
williamhill_us,Jalen Brunson,Rebs+Asts,Under,-110,9.5
williamhill_us,Precious Achiuwa,Rebs+Asts,Over,-101,5.5
williamhill_us,Precious Achiuwa,Rebs+Asts,Under,-142,5.5
williamhill_us,Tyrese Haliburton,Rebs+Asts,Over,-101,10.5
williamhill_us,Tyrese Haliburton,Rebs+Asts,Under,-142,10.5
williamhill_us,Donte DiVincenzo,Rebs+Asts,Over,-145,8.5
williamhill_us,Donte DiVincenzo,Rebs+Asts,Under,101,8.5
williamhill_us,T.J. McConnell,Rebs+Asts,Over,-124,7.5
williamhill_us,T.J. McConnell,Rebs+Asts,Under,-116,7.5
williamhill_us,Aaron Nesmith,Rebs+Asts,Over,103,7.5
williamhill_us,Aaron Nesmith,Rebs+Asts,Under,-148,7.5
williamhill_us,Miles McBride,Rebs+Asts,Over,-118,6.5
williamhill_us,Miles McBride,Rebs+Asts,Under,-122,6.5
williamhill_us,Pascal Siakam,Rebs+Asts,Over,-104,11.5
williamhill_us,Pascal Siakam,Rebs+Asts,Under,-138,11.5
williamhill_us,Isaiah Hartenstein,Rebs+Asts,Over,101,18.5
williamhill_us,Isaiah Hartenstein,Rebs+Asts,Under,-145,18.5
williamhill_us,Myles Turner,Rebs+Asts,Over,101,8.5
williamhill_us,Myles Turner,Rebs+Asts,Under,-145,8.5
bovada,Alec Burks,Rebs+Asts,Over,-120,4.5
bovada,Alec Burks,Rebs+Asts,Under,-110,4.5
bovada,Isaiah Hartenstein,Rebs+Asts,Over,105,18.5
bovada,Isaiah Hartenstein,Rebs+Asts,Under,-135,18.5
bovada,Miles McBride,Rebs+Asts,Over,-115,6.5
bovada,Miles McBride,Rebs+Asts,Under,-115,6.5
bovada,Myles Turner,Rebs+Asts,Over,105,8.5
bovada,Myles Turner,Rebs+Asts,Under,-135,8.5
bovada,Tyrese Haliburton,Rebs+Asts,Over,105,10.5
bovada,Tyrese Haliburton,Rebs+Asts,Under,-135,10.5
draftkings,Aaron Gordon,Points,Over,-110,13.5
draftkings,Aaron Gordon,Points,Under,-110,13.5
draftkings,Anthony Edwards,Points,Over,-135,29.5
draftkings,Anthony Edwards,Points,Under,105,29.5
draftkings,Jaden McDaniels,Points,Over,-125,8.5
draftkings,Jaden McDaniels,Points,Under,105,8.5
draftkings,Jamal Murray,Points,Over,-110,21.5
draftkings,Jamal Murray,Points,Under,-110,21.5
draftkings,Karl-Anthony Towns,Points,Over,-105,19.5
draftkings,Karl-Anthony Towns,Points,Under,-115,19.5
draftkings,Kentavious Caldwell-Pope,Points,Over,-115,7.5
draftkings,Kentavious Caldwell-Pope,Points,Under,-105,7.5
draftkings,Michael Porter Jr,Points,Over,-118,15.5
draftkings,Michael Porter Jr,Points,Under,-102,15.5
draftkings,Mike Conley,Points,Over,102,11.5
draftkings,Mike Conley,Points,Under,-122,11.5
draftkings,Naz Reid,Points,Over,105,10.5
draftkings,Naz Reid,Points,Under,-125,10.5
draftkings,Nikola Jokic,Points,Over,-105,29.5
draftkings,Nikola Jokic,Points,Under,-115,29.5
draftkings,Rudy Gobert,Points,Over,-115,10.5
draftkings,Rudy Gobert,Points,Under,-105,10.5
fanduel,Jamal Murray,Points,Over,-110,21.5
fanduel,Jamal Murray,Points,Under,-110,21.5
fanduel,Nikola Jokic,Points,Over,-120,28.5
fanduel,Nikola Jokic,Points,Under,-102,28.5
fanduel,Aaron Gordon,Points,Over,-105,13.5
fanduel,Aaron Gordon,Points,Under,-115,13.5
fanduel,Naz Reid,Points,Over,104,10.5
fanduel,Naz Reid,Points,Under,-128,10.5
fanduel,Justin Holiday,Points,Over,-106,4.5
fanduel,Justin Holiday,Points,Under,-114,4.5
fanduel,Christian Braun,Points,Over,-106,5.5
fanduel,Christian Braun,Points,Under,-114,5.5
fanduel,Kentavious Caldwell-Pope,Points,Over,-118,7.5
fanduel,Kentavious Caldwell-Pope,Points,Under,-104,7.5
fanduel,Reggie Jackson,Points,Over,-106,3.5
fanduel,Reggie Jackson,Points,Under,-114,3.5
fanduel,Anthony Edwards,Points,Over,-102,30.5
fanduel,Anthony Edwards,Points,Under,-120,30.5
fanduel,Jaden McDaniels,Points,Over,-102,9.5
fanduel,Jaden McDaniels,Points,Under,-120,9.5
fanduel,Michael Porter Jr,Points,Over,-110,15.5
fanduel,Michael Porter Jr,Points,Under,-110,15.5
fanduel,Karl-Anthony Towns,Points,Over,-106,19.5
fanduel,Karl-Anthony Towns,Points,Under,-114,19.5
fanduel,Rudy Gobert,Points,Over,-120,10.5
fanduel,Rudy Gobert,Points,Under,-102,10.5
betmgm,Mike Conley,Points,Over,100,11.5
betmgm,Mike Conley,Points,Under,-135,11.5
betmgm,Anthony Edwards,Points,Over,-130,29.5
betmgm,Anthony Edwards,Points,Under,-105,29.5
betmgm,Karl-Anthony Towns,Points,Over,-105,19.5
betmgm,Karl-Anthony Towns,Points,Under,-130,19.5
betmgm,Michael Porter Jr,Points,Over,-110,15.5
betmgm,Michael Porter Jr,Points,Under,-120,15.5
betmgm,Aaron Gordon,Points,Over,-115,13.5
betmgm,Aaron Gordon,Points,Under,-115,13.5
betmgm,Kentavious Caldwell-Pope,Points,Over,-120,7.5
betmgm,Kentavious Caldwell-Pope,Points,Under,-110,7.5
betmgm,Nikola Jokic,Points,Over,-110,29.5
betmgm,Nikola Jokic,Points,Under,-120,29.5
betmgm,Jaden McDaniels,Points,Over,-125,8.5
betmgm,Jaden McDaniels,Points,Under,-105,8.5
betmgm,Rudy Gobert,Points,Over,-130,10.5
betmgm,Rudy Gobert,Points,Under,-105,10.5
betmgm,Naz Reid,Points,Over,-105,10.5
betmgm,Naz Reid,Points,Under,-125,10.5
betmgm,Jamal Murray,Points,Over,-110,21.5
betmgm,Jamal Murray,Points,Under,-125,21.5
betmgm,Justin Holiday,Points,Over,-135,4.5
betmgm,Justin Holiday,Points,Under,100,4.5
betmgm,Christian Braun,Points,Over,-140,4.5
betmgm,Christian Braun,Points,Under,105,4.5
betrivers,Rudy Gobert,Points,Over,155,12.5
betrivers,Rudy Gobert,Points,Under,-235,12.5
betrivers,Mike Conley,Points,Over,-136,10.5
betrivers,Mike Conley,Points,Under,102,10.5
betrivers,Anthony Edwards,Points,Over,-250,26.5
betrivers,Anthony Edwards,Points,Under,165,26.5
betrivers,Jaden McDaniels,Points,Over,-148,8.5
betrivers,Jaden McDaniels,Points,Under,108,8.5
betrivers,Karl-Anthony Towns,Points,Over,-137,18.5
betrivers,Karl-Anthony Towns,Points,Under,104,18.5
betrivers,Naz Reid,Points,Over,-150,9.5
betrivers,Naz Reid,Points,Under,110,9.5
betrivers,Anthony Edwards,Points,Over,-200,27.5
betrivers,Anthony Edwards,Points,Under,138,27.5
betrivers,Rudy Gobert,Points,Over,104,11.5
betrivers,Rudy Gobert,Points,Under,-137,11.5
betrivers,Anthony Edwards,Points,Over,-159,28.5
betrivers,Anthony Edwards,Points,Under,116,28.5
betrivers,Naz Reid,Points,Over,-107,10.5
betrivers,Naz Reid,Points,Under,-125,10.5
betrivers,Anthony Edwards,Points,Over,-127,29.5
betrivers,Anthony Edwards,Points,Under,-105,29.5
betrivers,Anthony Edwards,Points,Over,-106,30.5
betrivers,Anthony Edwards,Points,Under,-125,30.5
betrivers,Rudy Gobert,Points,Over,-125,10.5
betrivers,Rudy Gobert,Points,Under,-107,10.5
betrivers,Mike Conley,Points,Over,102,11.5
betrivers,Mike Conley,Points,Under,-134,11.5
betrivers,Jaden McDaniels,Points,Over,-103,9.5
betrivers,Jaden McDaniels,Points,Under,-130,9.5
betrivers,Michael Porter Jr,Points,Over,116,16.5
betrivers,Michael Porter Jr,Points,Under,-159,16.5
betrivers,Nikola Jokic,Points,Over,-235,26.5
betrivers,Nikola Jokic,Points,Under,155,26.5
betrivers,Jamal Murray,Points,Over,-130,21.5
betrivers,Jamal Murray,Points,Under,-103,21.5
betrivers,Aaron Gordon,Points,Over,-159,12.5
betrivers,Aaron Gordon,Points,Under,115,12.5
betrivers,Kentavious Caldwell-Pope,Points,Over,-129,7.5
betrivers,Kentavious Caldwell-Pope,Points,Under,-105,7.5
betrivers,Nikola Jokic,Points,Over,-112,29.5
betrivers,Nikola Jokic,Points,Under,-120,29.5
betrivers,Michael Porter Jr,Points,Over,-112,15.5
betrivers,Michael Porter Jr,Points,Under,-120,15.5
betrivers,Jamal Murray,Points,Over,-103,22.5
betrivers,Jamal Murray,Points,Under,-132,22.5
betrivers,Aaron Gordon,Points,Over,-117,13.5
betrivers,Aaron Gordon,Points,Under,-114,13.5
betrivers,Aaron Gordon,Points,Over,-245,11.5
betrivers,Aaron Gordon,Points,Under,160,11.5
betrivers,Anthony Edwards,Points,Over,190,34.5
betrivers,Anthony Edwards,Points,Under,-315,34.5
betrivers,Kentavious Caldwell-Pope,Points,Over,-195,6.5
betrivers,Kentavious Caldwell-Pope,Points,Under,135,6.5
betrivers,Nikola Jokic,Points,Over,195,33.5
betrivers,Nikola Jokic,Points,Under,-335,33.5
betrivers,Jamal Murray,Points,Over,-235,19.5
betrivers,Jamal Murray,Points,Under,155,19.5
betrivers,Mike Conley,Points,Over,-305,8.5
betrivers,Mike Conley,Points,Under,185,8.5
betrivers,Karl-Anthony Towns,Points,Over,-186,17.5
betrivers,Karl-Anthony Towns,Points,Under,130,17.5
betrivers,Jamal Murray,Points,Over,155,24.5
betrivers,Jamal Murray,Points,Under,-235,24.5
betrivers,Mike Conley,Points,Over,133,12.5
betrivers,Mike Conley,Points,Under,-195,12.5
betrivers,Jaden McDaniels,Points,Over,-235,7.5
betrivers,Jaden McDaniels,Points,Under,155,7.5
betrivers,Michael Porter Jr,Points,Over,-305,12.5
betrivers,Michael Porter Jr,Points,Under,185,12.5
betrivers,Jaden McDaniels,Points,Over,188,11.5
betrivers,Jaden McDaniels,Points,Under,-305,11.5
betrivers,Nikola Jokic,Points,Over,-315,25.5
betrivers,Nikola Jokic,Points,Under,190,25.5
betrivers,Nikola Jokic,Points,Over,110,30.5
betrivers,Nikola Jokic,Points,Under,-150,30.5
betrivers,Naz Reid,Points,Over,125,11.5
betrivers,Naz Reid,Points,Under,-180,11.5
betrivers,Michael Porter Jr,Points,Over,148,17.5
betrivers,Michael Porter Jr,Points,Under,-225,17.5
betrivers,Kentavious Caldwell-Pope,Points,Over,-315,5.5
betrivers,Kentavious Caldwell-Pope,Points,Under,195,5.5
betrivers,Jamal Murray,Points,Over,-175,20.5
betrivers,Jamal Murray,Points,Under,123,20.5
betrivers,Rudy Gobert,Points,Over,-220,9.5
betrivers,Rudy Gobert,Points,Under,148,9.5
betrivers,Michael Porter Jr,Points,Over,-210,13.5
betrivers,Michael Porter Jr,Points,Under,140,13.5
betrivers,Kentavious Caldwell-Pope,Points,Over,155,9.5
betrivers,Kentavious Caldwell-Pope,Points,Under,-235,9.5
betrivers,Jamal Murray,Points,Over,195,25.5
betrivers,Jamal Murray,Points,Under,-315,25.5
betrivers,Karl-Anthony Towns,Points,Over,-107,19.5
betrivers,Karl-Anthony Towns,Points,Under,-124,19.5
betrivers,Rudy Gobert,Points,Over,200,13.5
betrivers,Rudy Gobert,Points,Under,-335,13.5
betrivers,Naz Reid,Points,Over,165,12.5
betrivers,Naz Reid,Points,Under,-265,12.5
betrivers,Michael Porter Jr,Points,Over,-150,14.5
betrivers,Michael Porter Jr,Points,Under,110,14.5
betrivers,Anthony Edwards,Points,Over,135,32.5
betrivers,Anthony Edwards,Points,Under,-195,32.5
betrivers,Nikola Jokic,Points,Over,133,31.5
betrivers,Nikola Jokic,Points,Under,-195,31.5
betrivers,Michael Porter Jr,Points,Over,190,18.5
betrivers,Michael Porter Jr,Points,Under,-315,18.5
betrivers,Rudy Gobert,Points,Over,-305,8.5
betrivers,Rudy Gobert,Points,Under,185,8.5
betrivers,Aaron Gordon,Points,Over,118,14.5
betrivers,Aaron Gordon,Points,Under,-165,14.5
betrivers,Kentavious Caldwell-Pope,Points,Over,114,8.5
betrivers,Kentavious Caldwell-Pope,Points,Under,-157,8.5
betrivers,Anthony Edwards,Points,Over,114,31.5
betrivers,Anthony Edwards,Points,Under,-155,31.5
betrivers,Nikola Jokic,Points,Over,-180,27.5
betrivers,Nikola Jokic,Points,Under,128,27.5
betrivers,Naz Reid,Points,Over,-225,8.5
betrivers,Naz Reid,Points,Under,150,8.5
betrivers,Anthony Edwards,Points,Over,160,33.5
betrivers,Anthony Edwards,Points,Under,-245,33.5
betrivers,Mike Conley,Points,Over,-200,9.5
betrivers,Mike Conley,Points,Under,138,9.5
betrivers,Karl-Anthony Towns,Points,Over,118,20.5
betrivers,Karl-Anthony Towns,Points,Under,-165,20.5
betrivers,Nikola Jokic,Points,Over,-139,28.5
betrivers,Nikola Jokic,Points,Under,105,28.5
betrivers,Jamal Murray,Points,Over,-335,18.5
betrivers,Jamal Murray,Points,Under,195,18.5
betrivers,Karl-Anthony Towns,Points,Over,-250,16.5
betrivers,Karl-Anthony Towns,Points,Under,165,16.5
betrivers,Nikola Jokic,Points,Over,163,32.5
betrivers,Nikola Jokic,Points,Under,-250,32.5
betrivers,Mike Conley,Points,Over,180,13.5
betrivers,Mike Conley,Points,Under,-286,13.5
betrivers,Aaron Gordon,Points,Over,155,15.5
betrivers,Aaron Gordon,Points,Under,-235,15.5
betrivers,Jamal Murray,Points,Over,123,23.5
betrivers,Jamal Murray,Points,Under,-175,23.5
betrivers,Jaden McDaniels,Points,Over,138,10.5
betrivers,Jaden McDaniels,Points,Under,-200,10.5
betrivers,Karl-Anthony Towns,Points,Over,145,21.5
betrivers,Karl-Anthony Towns,Points,Under,-220,21.5
betrivers,Christian Braun,Points,Over,-182,4.5
betrivers,Christian Braun,Points,Under,128,4.5
betrivers,Christian Braun,Points,Over,133,6.5
betrivers,Christian Braun,Points,Under,-190,6.5
betrivers,Christian Braun,Points,Over,-108,5.5
betrivers,Christian Braun,Points,Under,-122,5.5
betrivers,Christian Braun,Points,Over,195,7.5
betrivers,Christian Braun,Points,Under,-315,7.5
betrivers,Karl-Anthony Towns,Points,Over,185,22.5
betrivers,Karl-Anthony Towns,Points,Under,-295,22.5
betrivers,Anthony Edwards,Points,Over,-335,25.5
betrivers,Anthony Edwards,Points,Under,200,25.5
unibet_us,Rudy Gobert,Points,Over,155,12.5
unibet_us,Rudy Gobert,Points,Under,-235,12.5
unibet_us,Mike Conley,Points,Over,-136,10.5
unibet_us,Mike Conley,Points,Under,102,10.5
unibet_us,Anthony Edwards,Points,Over,-250,26.5
unibet_us,Anthony Edwards,Points,Under,165,26.5
unibet_us,Jaden McDaniels,Points,Over,-148,8.5
unibet_us,Jaden McDaniels,Points,Under,108,8.5
unibet_us,Karl-Anthony Towns,Points,Over,-137,18.5
unibet_us,Karl-Anthony Towns,Points,Under,104,18.5
unibet_us,Naz Reid,Points,Over,-150,9.5
unibet_us,Naz Reid,Points,Under,110,9.5
unibet_us,Anthony Edwards,Points,Over,-200,27.5
unibet_us,Anthony Edwards,Points,Under,138,27.5
unibet_us,Rudy Gobert,Points,Over,104,11.5
unibet_us,Rudy Gobert,Points,Under,-137,11.5
unibet_us,Anthony Edwards,Points,Over,-159,28.5
unibet_us,Anthony Edwards,Points,Under,116,28.5
unibet_us,Naz Reid,Points,Over,-107,10.5
unibet_us,Naz Reid,Points,Under,-125,10.5
unibet_us,Anthony Edwards,Points,Over,-127,29.5
unibet_us,Anthony Edwards,Points,Under,-105,29.5
unibet_us,Anthony Edwards,Points,Over,-106,30.5
unibet_us,Anthony Edwards,Points,Under,-125,30.5
unibet_us,Rudy Gobert,Points,Over,-125,10.5
unibet_us,Rudy Gobert,Points,Under,-107,10.5
unibet_us,Mike Conley,Points,Over,102,11.5
unibet_us,Mike Conley,Points,Under,-134,11.5
unibet_us,Jaden McDaniels,Points,Over,-103,9.5
unibet_us,Jaden McDaniels,Points,Under,-130,9.5
