Bookmaker,Player,Stat Type,Over/Under,Odds,Line
williamhill_us,Derrick White,Pts+Asts,Over,-137,20.5
williamhill_us,Derrick White,Pts+Asts,Under,100,20.5
williamhill_us,Anfernee Simons,Pts+Asts,Over,-123,26.5
williamhill_us,Anfernee Simons,Pts+Asts,Under,-111,26.5
williamhill_us,Scoot Henderson,Pts+Asts,Over,-108,18.5
williamhill_us,Scoot Henderson,Pts+Asts,Under,-127,18.5
draftkings,Al Horford,Rebs+Asts,Over,-135,9.5
draftkings,Al Horford,Rebs+Asts,Under,105,9.5
draftkings,Anfernee Simons,Rebs+Asts,Over,-105,9.5
draftkings,Anfernee Simons,Rebs+Asts,Under,-125,9.5
draftkings,Deandre Ayton,Rebs+Asts,Over,-135,12.5
draftkings,Deandre Ayton,Rebs+Asts,Under,105,12.5
draftkings,Derrick White,Rebs+Asts,Over,105,10.5
draftkings,Derrick White,Rebs+Asts,Under,-135,10.5
draftkings,Jaylen Brown,Rebs+Asts,Over,-120,9.5
draftkings,Jaylen Brown,Rebs+Asts,Under,-110,9.5
draftkings,Jayson Tatum,Rebs+Asts,Over,-120,13.5
draftkings,Jayson Tatum,Rebs+Asts,Under,-110,13.5
draftkings,Payton Pritchard,Rebs+Asts,Over,-125,7.5
draftkings,Payton Pritchard,Rebs+Asts,Under,-105,7.5
draftkings,Scoot Henderson,Rebs+Asts,Over,-130,7.5
draftkings,Scoot Henderson,Rebs+Asts,Under,100,7.5
pointsbetus,Al Horford,Rebs+Asts,Over,110,10.5
pointsbetus,Al Horford,Rebs+Asts,Under,-145,10.5
pointsbetus,Anfernee Simons,Rebs+Asts,Over,-115,9.5
pointsbetus,Anfernee Simons,Rebs+Asts,Under,-115,9.5
pointsbetus,Dalano Banton,Rebs+Asts,Over,-130,5.5
pointsbetus,Dalano Banton,Rebs+Asts,Under,100,5.5
pointsbetus,Derrick White,Rebs+Asts,Over,-145,9.5
pointsbetus,Derrick White,Rebs+Asts,Under,110,9.5
pointsbetus,Jaylen Brown,Rebs+Asts,Over,-130,9.5
pointsbetus,Jaylen Brown,Rebs+Asts,Under,100,9.5
pointsbetus,Jayson Tatum,Rebs+Asts,Over,-140,13.5
pointsbetus,Jayson Tatum,Rebs+Asts,Under,105,13.5
pointsbetus,Jerami Grant,Rebs+Asts,Over,-125,6.5
pointsbetus,Jerami Grant,Rebs+Asts,Under,-105,6.5
pointsbetus,Payton Pritchard,Rebs+Asts,Over,-140,7.5
pointsbetus,Payton Pritchard,Rebs+Asts,Under,105,7.5
pointsbetus,Scoot Henderson,Rebs+Asts,Over,-130,7.5
pointsbetus,Scoot Henderson,Rebs+Asts,Under,100,7.5
betmgm,Anfernee Simons,Rebs+Asts,Over,-105,9.5
betmgm,Anfernee Simons,Rebs+Asts,Under,-130,9.5
betmgm,Jerami Grant,Rebs+Asts,Over,100,6.5
betmgm,Jerami Grant,Rebs+Asts,Under,-130,6.5
betmgm,Deandre Ayton,Rebs+Asts,Over,-135,12.5
betmgm,Deandre Ayton,Rebs+Asts,Under,100,12.5
betmgm,Jayson Tatum,Rebs+Asts,Over,-120,13.5
betmgm,Jayson Tatum,Rebs+Asts,Under,-110,13.5
betmgm,Derrick White,Rebs+Asts,Over,105,10.5
betmgm,Derrick White,Rebs+Asts,Under,-140,10.5
betmgm,Jaylen Brown,Rebs+Asts,Over,-120,9.5
betmgm,Jaylen Brown,Rebs+Asts,Under,-110,9.5
betmgm,Al Horford,Rebs+Asts,Over,-135,9.5
betmgm,Al Horford,Rebs+Asts,Under,100,9.5
betmgm,Kris Murray,Rebs+Asts,Over,-105,6.5
betmgm,Kris Murray,Rebs+Asts,Under,-130,6.5
betmgm,Scoot Henderson,Rebs+Asts,Over,-130,7.5
betmgm,Scoot Henderson,Rebs+Asts,Under,-105,7.5
betmgm,Duop Reath,Rebs+Asts,Over,-150,3.5
betmgm,Duop Reath,Rebs+Asts,Under,110,3.5
betmgm,Toumani Camara,Rebs+Asts,Over,-110,5.5
betmgm,Toumani Camara,Rebs+Asts,Under,-120,5.5
betmgm,Dalano Banton,Rebs+Asts,Over,-110,5.5
betmgm,Dalano Banton,Rebs+Asts,Under,-120,5.5
betmgm,Sam Hauser,Rebs+Asts,Over,105,4.5
betmgm,Sam Hauser,Rebs+Asts,Under,-140,4.5
betmgm,Payton Pritchard,Rebs+Asts,Over,-130,7.5
betmgm,Payton Pritchard,Rebs+Asts,Under,-105,7.5
fanduel,Payton Pritchard,Rebs+Asts,Over,-128,7.5
fanduel,Payton Pritchard,Rebs+Asts,Under,100,7.5
fanduel,Anfernee Simons,Rebs+Asts,Over,-118,9.5
fanduel,Anfernee Simons,Rebs+Asts,Under,-108,9.5
fanduel,Jaylen Brown,Rebs+Asts,Over,-115,9.5
fanduel,Jaylen Brown,Rebs+Asts,Under,-108,9.5
fanduel,Derrick White,Rebs+Asts,Over,-115,9.5
fanduel,Derrick White,Rebs+Asts,Under,-111,9.5
fanduel,Jerami Grant,Rebs+Asts,Over,-120,6.5
fanduel,Jerami Grant,Rebs+Asts,Under,-106,6.5
fanduel,Scoot Henderson,Rebs+Asts,Over,116,8.5
fanduel,Scoot Henderson,Rebs+Asts,Under,-148,8.5
fanduel,Jayson Tatum,Rebs+Asts,Over,-125,13.5
fanduel,Jayson Tatum,Rebs+Asts,Under,-102,13.5
bovada,Al Horford,Rebs+Asts,Over,-135,9.5
bovada,Al Horford,Rebs+Asts,Under,105,9.5
bovada,Anfernee Simons,Rebs+Asts,Over,-105,9.5
bovada,Anfernee Simons,Rebs+Asts,Under,-125,9.5
bovada,Deandre Ayton,Rebs+Asts,Over,-135,12.5
bovada,Deandre Ayton,Rebs+Asts,Under,105,12.5
bovada,Derrick White,Rebs+Asts,Over,105,10.5
bovada,Derrick White,Rebs+Asts,Under,-135,10.5
bovada,Jaylen Brown,Rebs+Asts,Over,-120,9.5
bovada,Jaylen Brown,Rebs+Asts,Under,-110,9.5
bovada,Jayson Tatum,Rebs+Asts,Over,-120,13.5
bovada,Jayson Tatum,Rebs+Asts,Under,-110,13.5
bovada,Payton Pritchard,Rebs+Asts,Over,-125,7.5
bovada,Payton Pritchard,Rebs+Asts,Under,-105,7.5
bovada,Scoot Henderson,Rebs+Asts,Over,-130,7.5
bovada,Scoot Henderson,Rebs+Asts,Under,100,7.5
williamhill_us,Toumani Camara,Rebs+Asts,Over,-117,5.5
williamhill_us,Toumani Camara,Rebs+Asts,Under,-117,5.5
williamhill_us,Al Horford,Rebs+Asts,Over,-137,9.5
williamhill_us,Al Horford,Rebs+Asts,Under,100,9.5
williamhill_us,Payton Pritchard,Rebs+Asts,Over,-127,7.5
williamhill_us,Payton Pritchard,Rebs+Asts,Under,-108,7.5
williamhill_us,Dalano Banton,Rebs+Asts,Over,-129,5.5
williamhill_us,Dalano Banton,Rebs+Asts,Under,-106,5.5
williamhill_us,Deandre Ayton,Rebs+Asts,Over,-139,12.5
williamhill_us,Deandre Ayton,Rebs+Asts,Under,102,12.5
williamhill_us,Jayson Tatum,Rebs+Asts,Over,-119,13.5
williamhill_us,Jayson Tatum,Rebs+Asts,Under,-115,13.5
williamhill_us,Kris Murray,Rebs+Asts,Over,110,6.5
williamhill_us,Kris Murray,Rebs+Asts,Under,-151,6.5
williamhill_us,Derrick White,Rebs+Asts,Over,-104,10.5
williamhill_us,Derrick White,Rebs+Asts,Under,-131,10.5
williamhill_us,Anfernee Simons,Rebs+Asts,Over,-106,9.5
williamhill_us,Anfernee Simons,Rebs+Asts,Under,-129,9.5
williamhill_us,Jerami Grant,Rebs+Asts,Over,-101,6.5
williamhill_us,Jerami Grant,Rebs+Asts,Under,-135,6.5
williamhill_us,Jaylen Brown,Rebs+Asts,Over,-121,9.5
williamhill_us,Jaylen Brown,Rebs+Asts,Under,-113,9.5
williamhill_us,Scoot Henderson,Rebs+Asts,Over,-127,7.5
williamhill_us,Scoot Henderson,Rebs+Asts,Under,-108,7.5
draftkings,Donte DiVincenzo,Points,Over,-125,16.5
draftkings,Donte DiVincenzo,Points,Under,-105,16.5
draftkings,Isaiah Hartenstein,Points,Over,-120,6.5
draftkings,Isaiah Hartenstein,Points,Under,-110,6.5
draftkings,Jalen Brunson,Points,Over,-110,27.5
draftkings,Jalen Brunson,Points,Under,-120,27.5
draftkings,Josh Hart,Points,Over,100,12.5
draftkings,Josh Hart,Points,Under,-130,12.5
draftkings,Kelly Oubre Jr,Points,Over,-115,16.5
draftkings,Kelly Oubre Jr,Points,Under,-115,16.5
draftkings,Kyle Lowry,Points,Over,-105,7.5
draftkings,Kyle Lowry,Points,Under,-125,7.5
draftkings,Tobias Harris,Points,Over,-110,16.5
draftkings,Tobias Harris,Points,Under,-120,16.5
draftkings,Tyrese Maxey,Points,Over,-120,25.5
draftkings,Tyrese Maxey,Points,Under,-110,25.5
fanduel,Tyrese Maxey,Points,Over,-122,25.5
fanduel,Tyrese Maxey,Points,Under,-104,25.5
fanduel,Tobias Harris,Points,Over,-104,16.5
fanduel,Tobias Harris,Points,Under,-122,16.5
fanduel,Kelly Oubre Jr,Points,Over,-113,16.5
fanduel,Kelly Oubre Jr,Points,Under,-113,16.5
fanduel,Josh Hart,Points,Over,100,12.5
fanduel,Josh Hart,Points,Under,-128,12.5
fanduel,Donte DiVincenzo,Points,Over,-118,16.5
fanduel,Donte DiVincenzo,Points,Under,-108,16.5
fanduel,Kyle Lowry,Points,Over,102,7.5
fanduel,Kyle Lowry,Points,Under,-130,7.5
fanduel,Jalen Brunson,Points,Over,-111,27.5
fanduel,Jalen Brunson,Points,Under,-115,27.5
fanduel,Isaiah Hartenstein,Points,Over,-113,6.5
fanduel,Isaiah Hartenstein,Points,Under,-113,6.5
betmgm,Josh Hart,Points,Over,-105,12.5
betmgm,Josh Hart,Points,Under,-130,12.5
betmgm,Donte DiVincenzo,Points,Over,-120,16.5
betmgm,Donte DiVincenzo,Points,Under,-110,16.5
betmgm,Tyrese Maxey,Points,Over,-120,25.5
betmgm,Tyrese Maxey,Points,Under,-110,25.5
betmgm,Kelly Oubre Jr,Points,Over,-120,16.5
betmgm,Kelly Oubre Jr,Points,Under,-110,16.5
betmgm,Tobias Harris,Points,Over,-110,16.5
betmgm,Tobias Harris,Points,Under,-120,16.5
betmgm,Kyle Lowry,Points,Over,100,7.5
betmgm,Kyle Lowry,Points,Under,-130,7.5
betmgm,Jalen Brunson,Points,Over,-110,27.5
betmgm,Jalen Brunson,Points,Under,-120,27.5
betmgm,Mohamed Bamba,Points,Over,-105,4.5
betmgm,Mohamed Bamba,Points,Under,-125,4.5
betmgm,Isaiah Hartenstein,Points,Over,-120,6.5
betmgm,Isaiah Hartenstein,Points,Under,-110,6.5
williamhill_us,Tobias Harris,Points,Over,-121,16.5
williamhill_us,Tobias Harris,Points,Under,-113,16.5
williamhill_us,Jalen Brunson,Points,Over,-115,27.5
williamhill_us,Jalen Brunson,Points,Under,-119,27.5
williamhill_us,Josh Hart,Points,Over,-104,12.5
williamhill_us,Josh Hart,Points,Under,-131,12.5
williamhill_us,Tyrese Maxey,Points,Over,-127,25.5
williamhill_us,Tyrese Maxey,Points,Under,-108,25.5
williamhill_us,Donte DiVincenzo,Points,Over,-129,16.5
williamhill_us,Donte DiVincenzo,Points,Under,-106,16.5
williamhill_us,Kelly Oubre Jr,Points,Over,-125,16.5
williamhill_us,Kelly Oubre Jr,Points,Under,-109,16.5
williamhill_us,Isaiah Hartenstein,Points,Over,-119,6.5
williamhill_us,Isaiah Hartenstein,Points,Under,-115,6.5
williamhill_us,Kyle Lowry,Points,Over,-108,7.5
williamhill_us,Kyle Lowry,Points,Under,-127,7.5
williamhill_us,Mohamed Bamba,Points,Over,-108,4.5
williamhill_us,Mohamed Bamba,Points,Under,-127,4.5
draftkings,Donte DiVincenzo,Rebounds,Over,-120,4.5
draftkings,Donte DiVincenzo,Rebounds,Under,-110,4.5
draftkings,Isaiah Hartenstein,Rebounds,Over,-125,7.5
draftkings,Isaiah Hartenstein,Rebounds,Under,-105,7.5
draftkings,Jalen Brunson,Rebounds,Over,-105,3.5
draftkings,Jalen Brunson,Rebounds,Under,-125,3.5
draftkings,Josh Hart,Rebounds,Over,-135,9.5
draftkings,Josh Hart,Rebounds,Under,105,9.5
draftkings,Kelly Oubre Jr,Rebounds,Over,100,5.5
draftkings,Kelly Oubre Jr,Rebounds,Under,-130,5.5
draftkings,Kyle Lowry,Rebounds,Over,-166,2.5
draftkings,Kyle Lowry,Rebounds,Under,130,2.5
draftkings,Mohamed Bamba,Rebounds,Over,-130,4.5
draftkings,Mohamed Bamba,Rebounds,Under,100,4.5
draftkings,Tobias Harris,Rebounds,Over,-125,6.5
draftkings,Tobias Harris,Rebounds,Under,-105,6.5
draftkings,Tyrese Maxey,Rebounds,Over,-110,3.5
draftkings,Tyrese Maxey,Rebounds,Under,-120,3.5
fanduel,Tyrese Maxey,Rebounds,Over,-106,3.5
fanduel,Tyrese Maxey,Rebounds,Under,-120,3.5
fanduel,Kyle Lowry,Rebounds,Over,-164,2.5
fanduel,Kyle Lowry,Rebounds,Under,128,2.5
fanduel,Tobias Harris,Rebounds,Over,-106,6.5
fanduel,Tobias Harris,Rebounds,Under,-120,6.5
fanduel,Josh Hart,Rebounds,Over,-136,9.5
fanduel,Josh Hart,Rebounds,Under,106,9.5
fanduel,Donte DiVincenzo,Rebounds,Over,-106,4.5
fanduel,Donte DiVincenzo,Rebounds,Under,-120,4.5
fanduel,Jalen Brunson,Rebounds,Over,106,3.5
fanduel,Jalen Brunson,Rebounds,Under,-136,3.5
fanduel,Isaiah Hartenstein,Rebounds,Over,-113,7.5
fanduel,Isaiah Hartenstein,Rebounds,Under,-113,7.5
fanduel,Kelly Oubre Jr,Rebounds,Over,112,5.5
fanduel,Kelly Oubre Jr,Rebounds,Under,-142,5.5
betmgm,Josh Hart,Rebounds,Over,-135,9.5
betmgm,Josh Hart,Rebounds,Under,100,9.5
betmgm,Donte DiVincenzo,Rebounds,Over,-125,4.5
betmgm,Donte DiVincenzo,Rebounds,Under,-105,4.5
betmgm,Tyrese Maxey,Rebounds,Over,-110,3.5
betmgm,Tyrese Maxey,Rebounds,Under,-120,3.5
betmgm,Kelly Oubre Jr,Rebounds,Over,-105,5.5
betmgm,Kelly Oubre Jr,Rebounds,Under,-125,5.5
betmgm,Tobias Harris,Rebounds,Over,-125,6.5
betmgm,Tobias Harris,Rebounds,Under,-105,6.5
betmgm,Kyle Lowry,Rebounds,Over,-165,2.5
betmgm,Kyle Lowry,Rebounds,Under,125,2.5
betmgm,Jalen Brunson,Rebounds,Over,-105,3.5
betmgm,Jalen Brunson,Rebounds,Under,-125,3.5
betmgm,Mohamed Bamba,Rebounds,Over,-135,4.5
betmgm,Mohamed Bamba,Rebounds,Under,100,4.5
betmgm,Isaiah Hartenstein,Rebounds,Over,-125,7.5
betmgm,Isaiah Hartenstein,Rebounds,Under,-105,7.5
williamhill_us,Tobias Harris,Rebounds,Over,-121,6.5
williamhill_us,Tobias Harris,Rebounds,Under,-113,6.5
williamhill_us,Mohamed Bamba,Rebounds,Over,-129,4.5
williamhill_us,Mohamed Bamba,Rebounds,Under,-106,4.5
williamhill_us,Kelly Oubre Jr,Rebounds,Over,100,5.5
williamhill_us,Kelly Oubre Jr,Rebounds,Under,-137,5.5
williamhill_us,Josh Hart,Rebounds,Over,-135,9.5
williamhill_us,Josh Hart,Rebounds,Under,-101,9.5
williamhill_us,Tyrese Maxey,Rebounds,Over,-113,3.5
williamhill_us,Tyrese Maxey,Rebounds,Under,-121,3.5
williamhill_us,Donte DiVincenzo,Rebounds,Over,-127,4.5
williamhill_us,Donte DiVincenzo,Rebounds,Under,-108,4.5
williamhill_us,Jalen Brunson,Rebounds,Over,-103,3.5
williamhill_us,Jalen Brunson,Rebounds,Under,-133,3.5
williamhill_us,Kyle Lowry,Rebounds,Over,-169,2.5
williamhill_us,Kyle Lowry,Rebounds,Under,123,2.5
williamhill_us,Isaiah Hartenstein,Rebounds,Over,-127,7.5
williamhill_us,Isaiah Hartenstein,Rebounds,Under,-108,7.5
draftkings,Donte DiVincenzo,Assists,Over,-166,2.5
draftkings,Donte DiVincenzo,Assists,Under,130,2.5
draftkings,Isaiah Hartenstein,Assists,Over,140,2.5
draftkings,Isaiah Hartenstein,Assists,Under,-180,2.5
draftkings,Jalen Brunson,Assists,Over,-130,6.5
draftkings,Jalen Brunson,Assists,Under,100,6.5
draftkings,Josh Hart,Assists,Over,-115,4.5
draftkings,Josh Hart,Assists,Under,-115,4.5
draftkings,Kyle Lowry,Assists,Over,-120,4.5
draftkings,Kyle Lowry,Assists,Under,-110,4.5
draftkings,Tobias Harris,Assists,Over,-175,2.5
draftkings,Tobias Harris,Assists,Under,135,2.5
draftkings,Tyrese Maxey,Assists,Over,-150,4.5
draftkings,Tyrese Maxey,Assists,Under,120,4.5
fanduel,Kyle Lowry,Assists,Over,-128,4.5
fanduel,Kyle Lowry,Assists,Under,100,4.5
fanduel,Donte DiVincenzo,Assists,Over,138,3.5
fanduel,Donte DiVincenzo,Assists,Under,-178,3.5
fanduel,Tyrese Maxey,Assists,Over,122,5.5
fanduel,Tyrese Maxey,Assists,Under,-156,5.5
fanduel,Jalen Brunson,Assists,Over,-132,6.5
fanduel,Jalen Brunson,Assists,Under,104,6.5
fanduel,Josh Hart,Assists,Over,-120,4.5
fanduel,Josh Hart,Assists,Under,-106,4.5
fanduel,Tobias Harris,Assists,Over,138,3.5
fanduel,Tobias Harris,Assists,Under,-178,3.5
betmgm,Josh Hart,Assists,Over,-115,4.5
betmgm,Josh Hart,Assists,Under,-115,4.5
betmgm,Donte DiVincenzo,Assists,Over,-175,2.5
betmgm,Donte DiVincenzo,Assists,Under,130,2.5
betmgm,Tyrese Maxey,Assists,Over,-160,4.5
betmgm,Tyrese Maxey,Assists,Under,120,4.5
betmgm,Kelly Oubre Jr,Assists,Over,120,1.5
betmgm,Kelly Oubre Jr,Assists,Under,-160,1.5
betmgm,Tobias Harris,Assists,Over,-175,2.5
betmgm,Tobias Harris,Assists,Under,135,2.5
betmgm,Kyle Lowry,Assists,Over,-125,4.5
betmgm,Kyle Lowry,Assists,Under,-105,4.5
betmgm,Jalen Brunson,Assists,Over,-130,6.5
betmgm,Jalen Brunson,Assists,Under,-105,6.5
betmgm,Mohamed Bamba,Assists,Over,-125,0.5
betmgm,Mohamed Bamba,Assists,Under,-105,0.5
betmgm,Isaiah Hartenstein,Assists,Over,135,2.5
betmgm,Isaiah Hartenstein,Assists,Under,-185,2.5
williamhill_us,Mohamed Bamba,Assists,Over,-129,0.5
williamhill_us,Mohamed Bamba,Assists,Under,-106,0.5
williamhill_us,Josh Hart,Assists,Over,-117,4.5
williamhill_us,Josh Hart,Assists,Under,-117,4.5
williamhill_us,Jalen Brunson,Assists,Over,-133,6.5
williamhill_us,Jalen Brunson,Assists,Under,-103,6.5
williamhill_us,Tyrese Maxey,Assists,Over,-163,4.5
williamhill_us,Tyrese Maxey,Assists,Under,118,4.5
williamhill_us,Kyle Lowry,Assists,Over,-129,4.5
williamhill_us,Kyle Lowry,Assists,Under,-106,4.5
williamhill_us,Isaiah Hartenstein,Assists,Over,133,2.5
williamhill_us,Isaiah Hartenstein,Assists,Under,-184,2.5
williamhill_us,Donte DiVincenzo,Assists,Over,-179,2.5
williamhill_us,Donte DiVincenzo,Assists,Under,129,2.5
williamhill_us,Kelly Oubre Jr,Assists,Over,112,1.5
williamhill_us,Kelly Oubre Jr,Assists,Under,-154,1.5
williamhill_us,Tobias Harris,Assists,Over,-179,2.5
williamhill_us,Tobias Harris,Assists,Under,129,2.5
draftkings,Donte DiVincenzo,3-PT Made,Over,-120,3.5
draftkings,Donte DiVincenzo,3-PT Made,Under,-110,3.5
draftkings,Jalen Brunson,3-PT Made,Over,-115,2.5
draftkings,Jalen Brunson,3-PT Made,Under,-115,2.5
draftkings,Josh Hart,3-PT Made,Over,110,1.5
draftkings,Josh Hart,3-PT Made,Under,-140,1.5
draftkings,Kelly Oubre Jr,3-PT Made,Over,110,1.5
draftkings,Kelly Oubre Jr,3-PT Made,Under,-140,1.5
draftkings,Kyle Lowry,3-PT Made,Over,105,1.5
draftkings,Kyle Lowry,3-PT Made,Under,-135,1.5
draftkings,Mohamed Bamba,3-PT Made,Over,154,0.5
draftkings,Mohamed Bamba,3-PT Made,Under,-200,0.5
draftkings,Tobias Harris,3-PT Made,Over,124,1.5
draftkings,Tobias Harris,3-PT Made,Under,-160,1.5
draftkings,Tyrese Maxey,3-PT Made,Over,-150,2.5
draftkings,Tyrese Maxey,3-PT Made,Under,120,2.5
fanduel,Tyrese Maxey,3-PT Made,Over,-140,2.5
fanduel,Tyrese Maxey,3-PT Made,Under,110,2.5
fanduel,Kyle Lowry,3-PT Made,Over,112,1.5
fanduel,Kyle Lowry,3-PT Made,Under,-142,1.5
fanduel,Kelly Oubre Jr,3-PT Made,Over,114,1.5
fanduel,Kelly Oubre Jr,3-PT Made,Under,-146,1.5
fanduel,Jalen Brunson,3-PT Made,Over,-113,2.5
fanduel,Jalen Brunson,3-PT Made,Under,-113,2.5
fanduel,Donte DiVincenzo,3-PT Made,Over,-118,3.5
fanduel,Donte DiVincenzo,3-PT Made,Under,-108,3.5
fanduel,Josh Hart,3-PT Made,Over,110,1.5
fanduel,Josh Hart,3-PT Made,Under,-140,1.5
fanduel,Tobias Harris,3-PT Made,Over,118,1.5
fanduel,Tobias Harris,3-PT Made,Under,-150,1.5
betmgm,Josh Hart,3-PT Made,Over,105,1.5
betmgm,Josh Hart,3-PT Made,Under,-140,1.5
betmgm,Donte DiVincenzo,3-PT Made,Over,-120,3.5
betmgm,Donte DiVincenzo,3-PT Made,Under,-110,3.5
betmgm,Tyrese Maxey,3-PT Made,Over,-155,2.5
betmgm,Tyrese Maxey,3-PT Made,Under,115,2.5
betmgm,Kelly Oubre Jr,3-PT Made,Over,105,1.5
betmgm,Kelly Oubre Jr,3-PT Made,Under,-145,1.5
betmgm,Tobias Harris,3-PT Made,Over,125,1.5
betmgm,Tobias Harris,3-PT Made,Under,-165,1.5
betmgm,Kyle Lowry,3-PT Made,Over,105,1.5
betmgm,Kyle Lowry,3-PT Made,Under,-140,1.5
betmgm,Jalen Brunson,3-PT Made,Over,-115,2.5
betmgm,Jalen Brunson,3-PT Made,Under,-115,2.5
betmgm,Mohamed Bamba,3-PT Made,Over,150,0.5
betmgm,Mohamed Bamba,3-PT Made,Under,-210,0.5
williamhill_us,Josh Hart,3-PT Made,Over,102,1.5
williamhill_us,Josh Hart,3-PT Made,Under,-139,1.5
williamhill_us,Kyle Lowry,3-PT Made,Over,104,1.5
williamhill_us,Kyle Lowry,3-PT Made,Under,-142,1.5
williamhill_us,Kelly Oubre Jr,3-PT Made,Over,104,1.5
williamhill_us,Kelly Oubre Jr,3-PT Made,Under,-142,1.5
williamhill_us,Donte DiVincenzo,3-PT Made,Over,-117,3.5
williamhill_us,Donte DiVincenzo,3-PT Made,Under,-117,3.5
williamhill_us,Tyrese Maxey,3-PT Made,Over,-163,2.5
williamhill_us,Tyrese Maxey,3-PT Made,Under,118,2.5
williamhill_us,Tobias Harris,3-PT Made,Over,120,1.5
williamhill_us,Tobias Harris,3-PT Made,Under,-166,1.5
williamhill_us,Jalen Brunson,3-PT Made,Over,-117,2.5
williamhill_us,Jalen Brunson,3-PT Made,Under,-117,2.5
williamhill_us,Mohamed Bamba,3-PT Made,Over,146,0.5
williamhill_us,Mohamed Bamba,3-PT Made,Under,-204,0.5
draftkings,Donte DiVincenzo,Blocks,Over,120,0.5
draftkings,Donte DiVincenzo,Blocks,Under,-150,0.5
draftkings,Isaiah Hartenstein,Blocks,Over,170,1.5
draftkings,Isaiah Hartenstein,Blocks,Under,-220,1.5
draftkings,Jalen Brunson,Blocks,Over,290,0.5
draftkings,Jalen Brunson,Blocks,Under,-410,0.5
draftkings,Josh Hart,Blocks,Over,114,0.5
draftkings,Josh Hart,Blocks,Under,-145,0.5
draftkings,Kelly Oubre Jr,Blocks,Over,160,0.5
draftkings,Kelly Oubre Jr,Blocks,Under,-210,0.5
draftkings,Kyle Lowry,Blocks,Over,175,0.5
draftkings,Kyle Lowry,Blocks,Under,-230,0.5
draftkings,Mohamed Bamba,Blocks,Over,-150,0.5
draftkings,Mohamed Bamba,Blocks,Under,120,0.5
draftkings,Tobias Harris,Blocks,Over,-105,0.5
draftkings,Tobias Harris,Blocks,Under,-125,0.5
draftkings,Tyrese Maxey,Blocks,Over,185,0.5
draftkings,Tyrese Maxey,Blocks,Under,-245,0.5
fanduel,Isaiah Hartenstein,Blocks,Over,180,1.5
fanduel,Isaiah Hartenstein,Blocks,Under,-235,1.5
fanduel,Tobias Harris,Blocks,Over,102,0.5
fanduel,Tobias Harris,Blocks,Under,-130,0.5
betmgm,Josh Hart,Blocks,Over,115,0.5
betmgm,Josh Hart,Blocks,Under,-150,0.5
betmgm,Donte DiVincenzo,Blocks,Over,120,0.5
betmgm,Donte DiVincenzo,Blocks,Under,-155,0.5
betmgm,Tyrese Maxey,Blocks,Over,185,0.5
betmgm,Tyrese Maxey,Blocks,Under,-250,0.5
betmgm,Kelly Oubre Jr,Blocks,Over,155,0.5
betmgm,Kelly Oubre Jr,Blocks,Under,-210,0.5
betmgm,Tobias Harris,Blocks,Over,-105,0.5
betmgm,Tobias Harris,Blocks,Under,-125,0.5
betmgm,Kyle Lowry,Blocks,Over,170,0.5
betmgm,Kyle Lowry,Blocks,Under,-250,0.5
betmgm,Jalen Brunson,Blocks,Over,290,0.5
betmgm,Jalen Brunson,Blocks,Under,-450,0.5
betmgm,Mohamed Bamba,Blocks,Over,-160,0.5
betmgm,Mohamed Bamba,Blocks,Under,120,0.5
betmgm,Isaiah Hartenstein,Blocks,Over,165,1.5
betmgm,Isaiah Hartenstein,Blocks,Under,-225,1.5
williamhill_us,Donte DiVincenzo,Blocks,Over,116,0.5
williamhill_us,Donte DiVincenzo,Blocks,Under,-160,0.5
williamhill_us,Isaiah Hartenstein,Blocks,Over,165,1.5
williamhill_us,Isaiah Hartenstein,Blocks,Under,-234,1.5
williamhill_us,Tyrese Maxey,Blocks,Over,184,0.5
williamhill_us,Tyrese Maxey,Blocks,Under,-264,0.5
williamhill_us,Jalen Brunson,Blocks,Over,262,0.5
williamhill_us,Jalen Brunson,Blocks,Under,-404,0.5
williamhill_us,Kelly Oubre Jr,Blocks,Over,146,0.5
williamhill_us,Kelly Oubre Jr,Blocks,Under,-204,0.5
williamhill_us,Kyle Lowry,Blocks,Over,165,0.5
williamhill_us,Kyle Lowry,Blocks,Under,-234,0.5
williamhill_us,Josh Hart,Blocks,Over,110,0.5
williamhill_us,Josh Hart,Blocks,Under,-151,0.5
williamhill_us,Tobias Harris,Blocks,Over,-108,0.5
williamhill_us,Tobias Harris,Blocks,Under,-127,0.5
williamhill_us,Mohamed Bamba,Blocks,Over,-157,0.5
williamhill_us,Mohamed Bamba,Blocks,Under,114,0.5
draftkings,Donte DiVincenzo,Steals,Over,120,1.5
draftkings,Donte DiVincenzo,Steals,Under,-150,1.5
draftkings,Isaiah Hartenstein,Steals,Over,-175,0.5
draftkings,Isaiah Hartenstein,Steals,Under,135,0.5
draftkings,Jalen Brunson,Steals,Over,-115,0.5
draftkings,Jalen Brunson,Steals,Under,-115,0.5
draftkings,Josh Hart,Steals,Over,-175,0.5
draftkings,Josh Hart,Steals,Under,135,0.5
draftkings,Kelly Oubre Jr,Steals,Over,165,1.5
draftkings,Kelly Oubre Jr,Steals,Under,-215,1.5
draftkings,Kyle Lowry,Steals,Over,-180,0.5
draftkings,Kyle Lowry,Steals,Under,140,0.5
draftkings,Mohamed Bamba,Steals,Over,160,0.5
draftkings,Mohamed Bamba,Steals,Under,-210,0.5
